RunID, LON, LAT, Mukey, MUSYM, COMPNAME, MUNAME, TEXTURE, SLOPE_R, NIRRCAPCL, NIRRCAPSCL, NIRRCAPUNIT, RSPROD_L, RSPROD_R, RSPROD_H, COKEY, Year, Yield_T_HA, Biomass_T_HA, ET_mm, MX_HU, HarvMoDay, WUE
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2009, 0.02, 0.03, 171.51, 99, , 0.003034901
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2010, 0.04, 0.06, 171.51, 332, , 0.006069803
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2011, 0.01, 0.02, 171.51, 94, , 0.001517451
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2012, 0, 0, 267.36, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2013, 0.06, 0.09, 267.36, 373, , 0.003169572
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2014, 0.01, 0.02, 267.36, 138, , 0.000528262
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2015, 0.01, 0.02, 267.36, 56, , 0.000528262
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2016, 0, 0, 264.01, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2017, 0.07, 0.11, 264.01, 440, , 0.0009738453
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2018, 0.01, 0.02, 264.01, 119, , 0.0001391208
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2019, 0.01, 0.02, 264.01, 103, , 0.0001391208
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2020, 0, 0, 370.8, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2021, 0.06, 0.09, 370.8, 232, , 0.0004475608
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2022, 0.01, 0.03, 370.8, 74, , 7.459347E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2023, 0.01, 0.02, 370.8, 53, , 7.459347E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2024, 0, 0, 199.6, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2025, 0.05, 0.07, 199.6, 486, , 0.000823859
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2026, 0.02, 0.03, 199.6, 220, , 0.0003295436
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2027, 0.01, 0.02, 199.6, 107, , 0.0001647718
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2028, 0, 0, 217.61, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2029, 0.02, 0.03, 217.61, 445, , 0.0002868206
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2030, 0.02, 0.02, 217.61, 199, , 0.0002868206
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2031, 0.01, 0.02, 217.61, 50, , 0.0001434103
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2032, 0, 0, 290.69, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2033, 0.01, 0.02, 290.69, 650, , 9.23361E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2034, 0.01, 0.02, 290.69, 220, , 9.23361E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2035, 0.01, 0.02, 290.69, 117, , 9.23361E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2036, 0, 0, 317.97, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2037, 0.01, 0.01, 317.97, 650, , 7.765784E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2038, 0.02, 0.02, 317.97, 220, , 0.0001553157
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2039, 0.01, 0.03, 317.97, 70, , 7.765784E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2040, 0, 0, 261.35, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2041, 0.01, 0, 261.35, 650, , 8.163265E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2042, 0.02, 0.03, 261.35, 220, , 0.0001632653
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2043, 0.01, 0.02, 261.35, 130, , 8.163265E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2044, 0, 0, 316.45, 0, , 0
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2045, 0.01, 0, 316.45, 513, , 6.761325E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2046, 0.03, 0.04, 316.45, 203, , 0.0002028398
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2047, 0.01, 0.02, 316.45, 101, , 6.761325E-05
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2048, 6.06, 8.5, 249.45, 9200, , 0.0633295
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2049, 0.01, -0.01, 249.45, 534, , 0.0001045041
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2050, 0.02, 0.02, 249.45, 205, , 0.0002090083
16, -116.8851, 41.5476, 477231, 2804, Bartome, Bartome-Chiara association, ASHY-VFSL, 1, 7, s, 0, 400, 600, 800, 24573308, 2051, 0.01, 0.03, 249.45, 74, , 0.0001045041
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2008, 0, 0, 190.9, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2009, 0.12, 0.18, 190.9, 502, , 0.004964832
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2010, 0.02, 0.03, 190.9, 220, , 0.0008274721
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2011, 0.01, 0.02, 190.9, 68, , 0.000413736
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2012, 0, 0, 210.28, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2013, 0.2, 0.33, 210.28, 327, , 0.004944376
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2014, 0.02, 0.03, 210.28, 91, , 0.0004944376
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2015, 0.01, 0.02, 210.28, 117, , 0.0002472188
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2016, 0, 0, 346.64, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2017, 0.32, 0.5, 346.64, 414, , 0.003010065
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2018, 0.01, 0.02, 346.64, 115, , 9.406453E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2019, 0.01, 0.03, 346.64, 63, , 9.406453E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2020, 0, 0, 282.55, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2021, 0.36, 0.56, 282.55, 418, , 0.00327839
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2022, 0.01, 0.02, 282.55, 87, , 9.106639E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2023, 0.01, 0.02, 282.55, 109, , 9.106639E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2024, 0, 0, 265.97, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2025, 0.28, 0.46, 265.97, 300, , 0.002709765
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2026, 0.03, 0.05, 265.97, 67, , 0.000290332
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2027, 0.01, 0.03, 265.97, 66, , 9.677732E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2028, 0, 0, 216.11, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2029, 0.28, 0.4, 216.11, 555, , 0.005938494
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2030, 0.03, 0.04, 216.11, 191, , 0.0006362672
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2031, 0.01, 0.02, 216.11, 99, , 0.0002120891
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2032, 0, 0, 234.46, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2033, 0.17, 0.25, 234.46, 483, , 0.002160651
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2034, 0.02, 0.02, 234.46, 202, , 0.0002541942
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2035, 0.01, 0.02, 234.46, 70, , 0.0001270971
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2036, 0, 0, 257.43, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2037, 0.13, 0.19, 257.43, 637, , 0.00156948
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2038, 0.02, 0.02, 257.43, 191, , 0.0002414584
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2039, 0.01, 0.02, 257.43, 109, , 0.0001207292
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2040, 0, 0, 295.96, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2041, 0.06, 0.09, 295.96, 650, , 0.0004639295
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2042, 0.01, 0.02, 295.96, 202, , 7.732158E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2043, 0.01, 0.03, 295.96, 87, , 7.732158E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2044, 0, 0, 271.02, 0, , 0
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2045, 0.03, 0.05, 271.02, 650, , 0.000284522
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2046, 0.02, 0.02, 271.02, 220, , 0.0001896813
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2047, 0.01, 0.02, 271.02, 126, , 9.484067E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2048, 5.72, 8.03, 274.93, 7500, , 0.05173193
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2049, 0.01, 0.02, 274.93, 556, , 9.044044E-05
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2050, 0.02, 0.03, 274.93, 177, , 0.0001808809
17, -119.4909, 42.7172, 489163, 29C, Brace, Brace-Raz complex 2 to 15 percent slopes, L, 9, 6, e, 0, 300, 500, 700, 23762383, 2051, 0.01, 0.02, 274.93, 104, , 9.044044E-05
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2008, 0.03, 0.05, 100.73, 206, , 0.001515917
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2009, 0.09, 0.14, 100.73, 365, , 0.004547752
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2010, 0, 0, 100.73, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2011, 0.02, 0.04, 100.73, 132, , 0.001010611
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2012, 0.22, 0.31, 205.03, 650, , 0.002392344
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2013, 0, 0, 205.03, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2014, 0.03, 0.05, 205.03, 220, , 0.0003262288
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2015, 0.01, 0.03, 205.03, 71, , 0.0001087429
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2016, 0.18, 0.26, 315.25, 650, , 0.0009746589
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2017, 0, 0, 315.25, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2018, 0.03, 0.04, 315.25, 220, , 0.0001624431
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2019, 0.01, 0.03, 315.25, 121, , 5.414772E-05
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2020, 0.2, 0.28, 226.37, 650, , 0.001744896
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2021, 0, 0, 226.37, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2022, 0.02, 0.03, 226.37, 220, , 0.0001744896
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2023, 0.01, 0.02, 226.37, 85, , 8.724481E-05
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2024, 0.21, 0.29, 196.08, 650, , 0.002988048
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2025, 0, 0, 196.08, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2026, 0.03, 0.03, 196.08, 220, , 0.000426864
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2027, 0.03, 0.04, 196.08, 165, , 0.000426864
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2028, 0.17, 0.23, 226.26, 650, , 0.00136656
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2029, 0, 0, 226.26, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2030, 0.03, 0.04, 226.26, 220, , 0.0002411576
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2031, 0.01, 0.02, 226.26, 129, , 8.038585E-05
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2032, 0.21, 0.3, 153.6, 650, , 0.003833516
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2033, 0, 0, 153.6, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2034, 0.03, 0.04, 153.6, 220, , 0.0005476451
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2035, 0.02, 0.04, 153.6, 172, , 0.0003650968
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2036, 0.13, 0.18, 193.58, 650, , 0.001211331
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2037, 0, 0, 193.58, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2038, 0.03, 0.04, 193.58, 220, , 0.0002795378
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2039, 0.03, 0.04, 193.58, 175, , 0.0002795378
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2040, 0.15, 0.22, 245.96, 650, , 0.001086956
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2041, 0, 0, 245.96, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2042, 0.04, 0.05, 245.96, 220, , 0.0002898551
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2043, 0.03, 0.04, 245.96, 186, , 0.0002173913
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2044, 0.2, 0.28, 276.37, 650, , 0.001148765
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2045, 0, 0, 276.37, 0, , 0
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2046, 0.04, 0.05, 276.37, 220, , 0.000229753
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2047, 0.02, 0.04, 276.37, 120, , 0.0001148765
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2048, 0.18, 0.26, 225.63, 650, , 0.001316463
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2049, 7.53, 10.56, 225.63, 7500, , 0.05507204
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2050, 0.04, 0.05, 225.63, 220, , 0.0002925474
18, -119.3526, 46.7499, 68302, WfB2, Warden, Warden fine sandy loam 2 to 5 percent slopes eroded, FSL, 4, 6, e, 0, 0, 0, 0, 23874641, 2051, 0.02, 0.04, 225.63, 144, , 0.0001462737
